0.0	3.7519107132307464e-8	6.046885531969983e-5	-1.0977013103635556	-4.0009999999999994
5.0e-10	1.4109512975141968e-7	0.0001782281338570099	-1.0975871031840219	-4.013621836860529
1.020202922720644e-9	2.98932947747072e-7	0.00025577957124951837	-1.0972622888069794	-4.024304385541027
1.5614250843348446e-9	5.30285259150115e-7	0.00031039840121963616	-1.096759999896592	-4.033572473660816
2.1245157849606284e-9	8.583937837817375e-7	0.00035081107507456974	-1.0960917791246827	-4.041772436859822
2.710358641405324e-9	1.3110362285675806e-6	0.00038185626986075193	-1.095259232076603	-4.049141747401176
3.3198729737604067e-9	1.9211787630736064e-6	0.0004064169903442573	-1.0942590235032246	-4.0558488831963855
3.954015248022879e-9	2.7277321662554467e-6	0.0004263116062108052	-1.0930852638002277	-4.062016981409953
4.613780577006987e-9	3.776415927396541e-6	0.00044274102313130354	-1.0917307591145635	-4.067738384138434
5.300204281901547e-9	5.120738499457176e-6	0.0004565290020695942	-1.0901877175031516	-4.073083892312315
6.014363516923313e-9	6.823104482303308e-6	0.0004682588157985153	-1.0884481690932852	-4.078108839459793
6.757378959615837e-9	8.956061349926965e-6	0.00047835472224388157	-1.0865042202766602	-4.082857192142555
7.530416569446285e-9	1.1603699835383979e-5	0.000487132528128603	-1.0843482015092116	-4.087364389090273
8.334689417459846e-9	1.4863223396206586e-5	0.0004948320704005835	-1.081972740770453	-4.091659352024134
9.171459589862866e-9	1.8846703428745207e-5	0.0005016387153819895	-1.0793707820612097	-4.095765938976235
1.0042040168521883e-8	2.3683038030044415e-5	0.0005076979663264839	-1.0765355625333723	-4.099704013910726
1.0947797291486382e-8	2.9520133194155875e-5	0.0005131256204235464	-1.0734605591994177	-4.103490246867178
1.1890152296768731e-8	3.652732631961212e-5	0.0005180149776911029	-1.070139414804885	-4.107138721329094
1.2870583952745343e-8	4.4898072784376036e-5	0.0005224420522759739	-1.0665658514394853	-4.110661401353554
1.3890630778679092e-8	5.485291704786511e-5	0.0005264694024317362	-1.0627335793927397	-4.114068495101123
1.4951893459004397e-8	6.664277028578152e-5	0.0005301489876866204	-1.0586362074970743	-4.117368740744495
1.6056037355163532e-8	8.055251679466352e-5	0.0005335243294509255	-1.0542671597755615	-4.120569633457052
1.7204795118935815e-8	9.69049714196216e-5	0.0005366321652730679	-1.0496196017305512	-4.123677607132525
1.839996941136056e-8	0.00011606520979606741	0.0005395037299065962	-1.0446863782005393	-4.126698180929094
1.964343573152042e-8	0.00013844529238535075	0.0005421657578571146	-1.039459963485522	-4.129636078189062
2.0937145359624104e-8	0.00016450940189500587	0.0005446412756130333	-1.0339324234689908	-4.132495323444983
2.2283128419006853e-8	0.0001947794116989478	0.0005469502333644608	-1.0280953887786286	-4.135279321874461
2.3683497061853615e-8	0.00022984090022195488	0.0005491100130234962	-1.021940037620738	-4.137990924566232
2.5140448783644068e-8	0.0002703496227886027	0.0005511358400186334	-1.0154570867606136	-4.14063248221115
2.6656269871520604e-8	0.0003170384481245768	0.0005530411196280452	-1.0086367891508627	-4.14320588926469
2.8233338991990524e-8	0.000370724761332118	0.0005548377136715504	-1.001468936875138	-4.145712620194176
2.987413092359238e-8	0.0004323183287723467	0.0005565361697240867	-0.9939428683216207	-4.148153759089379
