0.0	2.6371903428678504e-16	3.7027097830558064e-16	0.0	-4.0009999999999994
5.0e-10	0.0	0.0	0.0	-4.012555927552265
1.020202922720644e-9	0.0	0.0	0.0	-4.022074626413035
1.5614250843348446e-9	0.0	0.0	0.0	-4.030035724364532
2.1245157849606284e-9	0.0	0.0	0.0	-4.036758684685539
2.710358641405324e-9	0.0	0.0	0.0	-4.042466380596444
3.3198729737604067e-9	0.0	0.0	0.0	-4.0473217080544055
3.954015248022879e-9	0.0	0.0	0.0	-4.051449314492447
4.613780577006987e-9	0.0	0.0	0.0	-4.054948814169994
5.300204281901547e-9	0.0	0.0	0.0	-4.057902949968586
6.014363516923313e-9	0.0	0.0	0.0	-4.060382656554028
6.757378959615837e-9	0.0	0.0	0.0	-4.062450180496741
7.530416569446285e-9	0.0	0.0	0.0	-4.064160971990833
8.334689417459846e-9	0.0	0.0	0.0	-4.0655648073999355
9.171459589862866e-9	0.0	0.0	0.0	-4.066706445191183
1.0042040168521883e-8	0.0	0.0	0.0	-4.067626016006228
1.0947797291486382e-8	0.0	0.0	0.0	-4.068359278280662
1.1890152296768731e-8	0.0	0.0	0.0	-4.06893782229282
1.2870583952745343e-8	0.0	0.0	0.0	-4.0693892713673225
1.3890630778679092e-8	0.0	0.0	0.0	-4.069737505263488
1.4951893459004397e-8	0.0	0.0	0.0	-4.070002914866189
1.6056037355163532e-8	0.0	0.0	0.0	-4.070202687164343
1.7204795118935815e-8	0.0	0.0	0.0	-4.070351113591437
1.839996941136056e-8	0.0	0.0	0.0	-4.070459911899124
1.964343573152042e-8	0.0	0.0	0.0	-4.070538550907647
2.0937145359624104e-8	0.0	0.0	0.0	-4.070594568024893
2.2283128419006853e-8	0.0	0.0	0.0	-4.070633870828088
2.3683497061853615e-8	0.0	0.0	0.0	-4.070661015872397
2.5140448783644068e-8	0.0	0.0	0.0	-4.070679459942866
2.6656269871520604e-8	0.0	0.0	0.0	-4.070691780989272
2.8233338991990524e-8	0.0	0.0	0.0	-4.070699867826357
2.987413092359238e-8	0.0	0.0	0.0	-4.070705079243288
3.158122044038385e-8	0.0	0.0	0.0	-4.070708374388792
3.335728635234524e-8	0.0	0.0	0.0	-4.0707104171629815
3.520511570903889e-8	0.0	0.0	0.0	-4.070711657866472
3.712760817312097e-8	0.0	0.0	0.0	-4.070712395569929
3.912778057056879e-8	0.0	0.0	0.0	-4.070712824627323
4.1208771624763824e-8	0.0	0.0	0.0	-4.070713068527145
4.337384688185936e-8	0.0	0.0	0.0	-4.070713203921941
4.562640383516186e-8	0.0	0.0	0.0	-4.070713277256351
4.7969977256567194e-8	0.0	0.0	0.0	-4.070713315976672
5.040824474341814e-8	0.0	0.0	0.0	-4.0707133358877385
5.294503248948731e-8	0.0	0.0	0.0	-4.070713345850109
5.55843212891415e-8	0.0	0.0	0.0	-4.070713350695413
5.8330252784109445e-8	0.0	0.0	0.0	-4.070713352983836
6.118713596265542e-8	0.0	0.0	0.0	-4.070713354032329
6.415945392135755e-8	0.0	0.0	0.0	-4.070713354497867
6.725187090010135e-8	0.0	0.0	0.0	-4.070713354697964
7.046923960132829e-8	0.0	0.0	0.0	-4.070713354781131
7.381660880502465e-8	0.0	0.0	0.0	-4.0707133548145205
7.729923129140048e-8	0.0	0.0	0.0	-4.070713354827454
8.092257208369118e-8	0.0	0.0	0.0	-4.070713354832282
8.469231702401628e-8	0.0	0.0	0.0	-4.070713354834017
8.861438169575324e-8	0.0	0.0	0.0	-4.070713354834616
9.269492070642714e-8	0.0	0.0	0.0	-4.070713354834815
9.694033734568347e-8	0.0	0.0	0.0	-4.070713354834878
1.0135729363349946e-7	0.0	0.0	0.0	-4.070713354834898
1.0595272077440188e-7	0.0	0.0	0.0	-4.070713354834903
1.107338300340963e-7	0.0	0.0	0.0	-4.070713354834905
1.1570812405557584e-7	0.0	0.0	0.0	-4.070713354834905
1.208834086324668e-7	0.0	0.0	0.0	-4.070713354834906
1.262678049580863e-7	0.0	0.0	0.0	-4.070713354834906
1.3186976236943343e-7	0.0	0.0	0.0	-4.070713354834906
1.3769807160611212e-7	0.0	0.0	0.0	-4.070713354834906
1.4376187860499209e-7	0.0	0.0	0.0	-4.070713354834906
1.500706988522546e-7	0.0	0.0	0.0	-4.070713354834906
1.5663443231534486e-7	0.0	0.0	0.0	-4.070713354834906
1.6346337897826255e-7	0.0	0.0	0.0	-4.070713354834906
1.705682550045689e-7	0.0	0.0	0.0	-4.070713354834906
1.7796020955347367e-7	0.0	0.0	0.0	-4.070713354834906
1.8565084227539054e-7	0.0	0.0	0.0	-4.070713354834906
1.936522215144149e-7	0.0	0.0	0.0	-4.070713354834906
2.0197690324628838e-7	0.0	0.0	0.0	-4.070713354834906
