7.381660880502465e-8	0.0	0.0	0.0	-4.0757576014137955	-4.110331818526972	NaN
7.729923129140048e-8	0.0	0.0	0.0	-4.075757601371361	-4.110283032868431	NaN
8.092257208369118e-8	0.0	0.0	0.0	-4.075757601354089	-4.110232276010987	NaN
8.469231702401628e-8	0.0	0.0	0.0	-4.075757601347302	-4.1101794682909905	NaN
8.861438169575324e-8	0.0	0.0	0.0	-4.075757601344731	-4.110124526834911	NaN
9.269492070642714e-8	0.0	0.0	0.0	-4.075757601343793	-4.110067365424586	NaN
9.694033734568347e-8	0.0	0.0	0.0	-4.075757601343463	-4.1100078943597955	NaN
1.0135729363349946e-7	0.0	0.0	0.0	-4.075757601343352	-4.109946020316586	NaN
1.0595272077440188e-7	0.0	0.0	0.0	-4.075757601343317	-4.109881646200429	NaN
1.107338300340963e-7	0.0	0.0	0.0	-4.075757601343305	-4.10981467099371	NaN
1.1570812405557584e-7	0.0	0.0	0.0	-4.075757601343302	-4.109744989597148	NaN
1.208834086324668e-7	0.0	0.0	0.0	-4.075757601343301	-4.10967249266485	NaN
1.262678049580863e-7	0.0	0.0	0.0	-4.075757601343301	-4.10959706643271	NaN
1.3186976236943343e-7	0.0	0.0	0.0	-4.075757601343301	-4.109518592539893	NaN
1.3769807160611212e-7	0.0	0.0	0.0	-4.075757601343301	-4.109436947843092	NaN
1.4376187860499209e-7	0.0	0.0	0.0	-4.075757601343301	-4.10935200422329	NaN
1.500706988522546e-7	0.0	0.0	0.0	-4.075757601343301	-4.109263628384715	NaN
1.5663443231534486e-7	0.0	0.0	0.0	-4.075757601343301	-4.109171681645667	NaN
1.6346337897826255e-7	0.0	0.0	0.0	-4.075757601343301	-4.1090760197208915	NaN
1.705682550045689e-7	0.0	0.0	0.0	-4.075757601343301	-4.108976492495168	NaN
1.7796020955347367e-7	0.0	0.0	0.0	-4.075757601343301	-4.1088729437877465	NaN
1.8565084227539054e-7	0.0	0.0	0.0	-4.075757601343301	-4.108765211107256	NaN
1.936522215144149e-7	0.0	0.0	0.0	-4.075757601343301	-4.108653125396729	NaN
2.0197690324628838e-7	0.0	0.0	0.0	-4.075757601343301	-4.108536510768307	NaN
2.1063795078156788e-7	0.0	0.0	0.0	-4.075757601343301	-4.108415184227232	NaN
2.196489552649175e-7	0.0	0.0	0.0	-4.075757601343301	-4.1082889553846895	NaN
2.290240570026921e-7	0.0	0.0	0.0	-4.075757601343301	-4.108157626159047	NaN
2.387779676522796e-7	0.0	0.0	0.0	-4.075757601343301	-4.108020990465009	NaN
2.4892599330802244e-7	0.0	0.0	0.0	-4.075757601343301	-4.107878833890237	NaN
2.5948405851994545e-7	0.0	0.0	0.0	-4.075757601343301	-4.107730933358877	NaN
2.704687312829805e-7	0.0	0.0	0.0	-4.075757601343301	-4.107577056781506	NaN
2.8189724903590184e-7	0.0	0.0	0.0	-4.075757601343301	-4.107416962690932	NaN
2.9378754571077073e-7	0.0	0.0	0.0	-4.075757601343301	-4.107250399863279	NaN
3.0615827987533543e-7	0.0	0.0	0.0	-4.075757601343301	-4.107077106923755	NaN
3.1902886401254877e-7	0.0	0.0	0.0	-4.075757601343301	-4.1068968119365	NaN
3.3241949498314947e-7	0.0	0.0	0.0	-4.075757601343301	-4.106709231977858	NaN
3.4635118571910957e-7	0.0	0.0	0.0	-4.075757601343301	-4.106514072692398	NaN
3.6084579819768273e-7	0.0	0.0	0.0	-4.075757601343301	-4.106311027831013	NaN
3.7592607774779644e-7	0.0	0.0	0.0	-4.075757601343301	-4.106099778770341	NaN
3.9161568874262347e-7	0.0	0.0	0.0	-4.075757601343301	-4.105879994012775	NaN
4.0793925173434143e-7	0.0	0.0	0.0	-4.075757601343301	-4.105651328666263	NaN
4.2492238208935386e-7	0.0	0.0	0.0	-4.075757601343301	-4.105413423903103	NaN
4.4259173018460016e-7	0.0	0.0	0.0	-4.075757601343301	-4.105165906396853	NaN
4.609750232280313e-7	0.0	0.0	0.0	-4.075757601343301	-4.104908387736502	NaN
4.801011087688773e-7	0.0	0.0	0.0	-4.075757601343301	-4.104640463816962	NaN
5.0e-7	0.0	0.0	0.0	-4.075757601343301	-4.104361714204462	NaN
5.198988912311227e-7	0.0	0.0	0.0	-4.075757601343301	-4.104082964591963	NaN
5.390249767719687e-7	0.0	0.0	0.0	-4.075757601343301	-4.103815040672423	NaN
5.574082698153998e-7	0.0	0.0	0.0	-4.075757601343301	-4.103557522012071	NaN
5.750776179106461e-7	0.0	0.0	0.0	-4.075757601343301	-4.103310004505821	NaN
5.920607482656585e-7	0.0	0.0	0.0	-4.075757601343301	-4.10307209974266	NaN
6.083843112573765e-7	0.0	0.0	0.0	-4.075757601343301	-4.102843434396149	NaN
6.240739222522036e-7	0.0	0.0	0.0	-4.075757601343301	-4.102623649638583	NaN
6.391542018023172e-7	0.0	0.0	0.0	-4.075757601343301	-4.1024124005779115	NaN
6.536488142808903e-7	0.0	0.0	0.0	-4.075757601343301	-4.102209355716527	NaN
6.675805050168505e-7	0.0	0.0	0.0	-4.075757601343301	-4.102014196431067	NaN
6.809711359874512e-7	0.0	0.0	0.0	-4.075757601343301	-4.101826616472424	NaN
6.938417201246646e-7	0.0	0.0	0.0	-4.075757601343301	-4.10164632148517	NaN
7.062124542892292e-7	0.0	0.0	0.0	-4.075757601343301	-4.101473028545645	NaN
7.181027509640982e-7	0.0	0.0	0.0	-4.075757601343301	-4.101306465717992	NaN
7.295312687170194e-7	0.0	0.0	0.0	-4.075757601343301	-4.101146371627419	NaN
7.405159414800545e-7	0.0	0.0	0.0	-4.075757601343301	-4.100992495050047	NaN
7.510740066919775e-7	0.0	0.0	0.0	-4.075757601343301	-4.100844594518686	NaN
7.612220323477204e-7	0.0	0.0	0.0	-4.075757601343301	-4.100702437943915	NaN
7.709759429973079e-7	0.0	0.0	0.0	-4.075757601343301	-4.100565802249878	NaN
7.803510447350825e-7	0.0	0.0	0.0	-4.075757601343301	-4.100434473024235	NaN
7.893620492184321e-7	0.0	0.0	0.0	-4.075757601343301	-4.100308244181693	NaN
7.980230967537116e-7	0.0	0.0	0.0	-4.075757601343301	-4.100186917640618	NaN
8.06347778485585e-7	0.0	0.0	0.0	-4.075757601343301	-4.100070303012195	NaN
8.143491577246095e-7	0.0	0.0	0.0	-4.075757601343301	-4.099958217301668	NaN
8.220397904465263e-7	0.0	0.0	0.0	-4.075757601343301	-4.099850484621178	NaN
8.29431744995431e-7	0.0	0.0	0.0	-4.075757601343301	-4.099746935913756	NaN
8.365366210217374e-7	0.0	0.0	0.0	-4.075757601343301	-4.099647408688033	NaN
8.433655676846551e-7	0.0	0.0	0.0	-4.075757601343301	-4.099551746763257	NaN
8.499293011477454e-7	0.0	0.0	0.0	-4.075757601343301	-4.099459800024209	NaN
8.562381213950078e-7	0.0	0.0	0.0	-4.075757601343301	-4.099371424185635	NaN
8.623019283938879e-7	0.0	0.0	0.0	-4.075757601343301	-4.099286480565833	NaN
8.681302376305666e-7	0.0	0.0	0.0	-4.075757601343301	-4.099204835869031	NaN
8.737321950419136e-7	0.0	0.0	0.0	-4.075757601343301	-4.099126361976214	NaN
8.791165913675331e-7	0.0	0.0	0.0	-4.075757601343301	-4.099050935744075	NaN
8.842918759444242e-7	0.0	0.0	0.0	-4.075757601343302	-4.098978438811778	NaN
8.892661699659036e-7	0.0	0.0	0.0	-4.075757601343303	-4.098908757415221	NaN
8.94047279225598e-7	0.0	0.0	0.0	-4.075757601343307	-4.098841782208518	NaN
8.986427063665004e-7	0.0	0.0	0.0	-4.075757601343321	-4.098777408092411	NaN
9.030596626543165e-7	0.0	0.0	0.0	-4.075757601343366	-4.098715534049356	NaN
9.073050792935728e-7	0.0	0.0	0.0	-4.075757601343497	-4.098656062985027	NaN
9.113856183042467e-7	0.0	0.0	0.0	-4.075757601343871	-4.098598901576014	NaN
9.153076829759836e-7	0.0	0.0	0.0	-4.075757601344897	-4.098543960123531	NaN
9.190774279163088e-7	0.0	0.0	0.0	-4.075757601347603	-4.098491152413027	NaN
9.227007687085995e-7	0.0	0.0	0.0	-4.075757601354492	-4.098440395579745	NaN
9.261833911949752e-7	0.0	0.0	0.0	-4.075757601371416	-4.098391609980562	NaN
9.295307603986717e-7	0.0	0.0	0.0	-4.075757601411595	-4.098344719073019	NaN
9.327481290998986e-7	0.0	0.0	0.0	-4.075757601503869	-4.098299649303446	NaN
9.358405460786424e-7	0.0	0.0	0.0	-4.075757601709109	-4.098256330007889	NaN
9.388128640373445e-7	0.0	0.0	0.0	-4.075757602151673	-4.098214693332606	NaN
9.416697472158906e-7	0.0	0.0	0.0	-4.0757576030778235	-4.098174674185793	NaN
9.444156787108585e-7	0.0	0.0	0.0	-4.075757604960678	-4.0981362102400105	NaN
9.470549675105126e-7	0.0	0.0	0.0	-4.075757608682966	-4.098099242016392	NaN
9.495917552565818e-7	0.0	0.0	0.0	-4.075757615845707	-4.098063713098606	NaN
9.520300227434328e-7	0.0	0.0	0.0	-4.075757629274363	-4.098029570547954	NaN
9.543735961648382e-7	0.0	0.0	0.0	-4.075757653825198	-4.097996765622236	NaN
9.566261531181405e-7	0.0	0.0	0.0	-4.075757697634482	-4.097965254940843	NaN
9.587912283752362e-7	0.0	0.0	0.0	-4.075757774001707	-4.097935002287121	NaN
9.608722194294312e-7	0.0	0.0	0.0	-4.075757904154241	-4.097905981295341	NaN
9.628723918268789e-7	0.0	0.0	0.0	-4.075758121202359	-4.09787817933103	NaN
9.64794884290961e-7	0.0	0.0	0.0	-4.075758475655982	-4.097851602935936	NaN
9.666427136476548e-7	0.0	0.0	0.0	-4.0757590429319785	-4.097826285266326	NaN
9.684187795596162e-7	0.0	0.0	0.0	-4.075759933325669	-4.097802295998181	NaN
9.701258690764076e-7	0.0	0.0	0.0	-4.07576130494366	-4.097779754196284	NaN
9.717666610080094e-7	0.0	0.0	0.0	-4.0757633800879605	-4.097758844637075	NaN
9.733437301284793e-7	0.0	0.0	0.0	-4.075766465535026	-4.097739838028804	NaN
9.748595512163558e-7	0.0	0.0	0.0	-4.075770977060948	-4.097723115480125	NaN
9.763165029381464e-7	0.0	0.0	0.0	-4.075777468421525	-4.097709197425768	NaN
9.777168715809931e-7	0.0	0.0	0.0	-4.075786664803292	-4.097698777025272	NaN
9.790628546403758e-7	0.0	0.0	0.0	-4.075799500523165	-4.097692757812381	NaN
9.803565642684795e-7	0.0	0.0	0.0	-4.075817160479699	-4.097692295097991	NaN
9.816000305886394e-7	0.0	0.0	0.0	-4.075841124561932	-4.097698840332567	NaN
9.82795204881064e-7	0.0	0.0	0.0	-4.075873213920516	-4.097714187332644	NaN
9.839439626448365e-7	0.0	0.0	0.0	-4.075915637720871	-4.097740518991092	NaN
9.850481065409956e-7	0.0	0.0	0.0	-4.075971038751502	-4.097780452844198	NaN
9.861093692213208e-7	0.0	0.0	0.0	-4.076042536073564	-4.097837083681618	NaN
9.871294160472545e-7	0.0	0.0	0.0	-4.076133762789768	-4.0979140212771785	NaN
9.881098477032313e-7	0.0	0.0	0.0	-4.076248896997055	-4.098015421304957	NaN
9.890522027085137e-7	0.0	0.0	0.0	-4.076392684079445	-4.098146007596936	NaN
9.899579598314782e-7	0.0	0.0	0.0	-4.076570448700163	-4.098311084101311	NaN
9.90828540410137e-7	0.0	0.0	0.0	-4.076788095165892	-4.0985165352142365	NaN
9.9166531058254e-7	0.0	0.0	0.0	-4.077052095254916	-4.098768813576729	NaN
9.924695834305537e-7	0.0	0.0	0.0	-4.077369463114682	-4.0990749149421895	NaN
9.932426210403842e-7	0.0	0.0	0.0	-4.077747717427592	-4.099442340313341	NaN
9.939856364830766e-7	0.0	0.0	0.0	-4.078194831697882	-4.09987904620136	NaN
9.946997957180984e-7	0.0	0.0	0.0	-4.078719174204529	-4.1003933845521106	NaN
9.95386219422993e-7	0.0	0.0	0.0	-4.079329439870299	-4.100994034589577	NaN
9.96045984751977e-7	0.0	0.0	0.0	-4.080034576988021	-4.1016899295174865	NaN
9.966801270262395e-7	0.0	0.0	0.0	-4.080843712394017	-4.102490181669077	NaN
9.972896413585945e-7	0.0	0.0	0.0	-4.081766079258913	-4.103404010275132	NaN
9.978754842150392e-7	0.0	0.0	0.0	-4.082810952155262	-4.104440676509746	NaN
9.98438574915665e-7	0.0	0.0	0.0	-4.0839875944455395	-4.105609430857285	NaN
9.989797970772792e-7	0.0	0.0	0.0	-4.08530522331185	-4.106919478121884	NaN
9.995e-7	0.0	0.0	0.0	-4.0867729979379295	-4.108379965590029	NaN
1.0e-6	0.0	0.0	0.0	-4.0884000364972275	-4.109999999999968	-3.240068819880015e6
