0.004325736528745239	3.581807326993927e-10
0.05530380931330292	4.5863296006724595e-9
0.10883078573709071	9.064758499316628e-9
0.165034110982063	1.3846878494870422e-8
0.22404760248928568	1.8991356217718995e-8
0.2860117685718677	2.4560302526115348e-8
0.35107414295858064	3.0618445151850815e-8
0.419389636064631	3.723319535174815e-8
0.4911209038259834	4.447527082507483e-8
0.566438734975403	5.241958358512091e-8
0.6455224576822971	6.114622580006285e-8
0.7285603665245333	7.074148308037505e-8
0.8157501708088777	8.129885838544334e-8
0.9072994653074407	9.292011413876179e-8
1.0034262245309389	1.057163491493128e-7
1.053892773123275	1.1267856357686042e-7
1.1068826491452288	1.2017007859244898e-7
1.162522018968275	1.282360522013237e-7
1.2209433572824757	1.369257700910199e-7
1.2822857625123874	1.4629303991639887e-7
1.346695288003792	1.563966244676064e-7
1.414325289769769	1.6730071761489007e-7
1.4853367916240412	1.7907546731368942e-7
1.5598988685710324	1.9179755038139963e-7
1.6381890493653728	2.055508042262537e-7
1.7203937391994284	2.2042692122378867e-7
1.8067086635251872	2.3652621200051736e-7
1.8973393340672384	2.5395844450389985e-7
1.9925015381363842	2.7284376641663063e-7
2.0924218524089877	2.9331371921690736e-7
2.1448800174021088	3.0432279098290246e-7
2.199961090644882	3.1607656703828276e-7
2.2577962175497923	3.286320592605777e-7
2.318523100799954	3.4205113808089426e-7
2.382286328212624	3.564009787928197e-7
2.4492377169959223	3.717545507388672e-7
2.51953667521839	3.881911535912739e-7
2.593350581351981	4.0579700536117044e-7
2.6708551827922467	4.2466588722989624e-7
2.7522350143045315	4.448998507999441e-7
2.837683837392424	4.6660999391683026e-7
2.927405101634717	4.899173118206187e-7
3.0216124290891244	5.14953631053973e-7
3.120530122916252	5.418626342848399e-7
3.1724619121754927	5.562442764684359e-7
3.2269902908976977	5.715334144971772e-7
3.2842450885560126	5.877946366453165e-7
3.3443626260972437	6.050977159137307e-7
3.4074860405155327	6.235180677265648e-7
3.473765625654739	6.431372505849706e-7
3.5433591900509054	6.64043513846064e-7
3.616432432666876	6.863323972039321e-7
3.693159337413645	7.101073869007955e-7
3.7737225873977565	7.354806341904823e-7
3.858313999881071	7.625737421191554e-7
3.9471349829885494	7.915186272844063e-7
4.040397015251402	8.224584638883503e-7
4.1383221491274025	8.55548718117963e-7
4.241143539697196	8.909582816742643e-7
4.295124769746339	9.098207514433231e-7
4.35180506129794	9.298281326627618e-7
4.411319367427122	9.510582641983194e-7
4.473809388862762	9.735949743181077e-7
4.539423911370184	9.975285931873027e-7
4.608319160002976	1.022956512534654e-6
4.6806591710674095	1.0499837970153968e-6
4.756616182685063	1.0787238522371566e-6
4.836371044883601	1.1092991549003998e-6
4.920113650192066	1.1418420510372828e-6
5.008043385765957	1.1764956289169018e-6
5.100369608118536	1.2134146738263065e-6
5.197312141588748	1.252766712639335e-6
5.299101801732471	1.2947331568567703e-6
5.352541373307922	1.3170306342384593e-6
5.408652923462149	1.3406393375972717e-6
5.467570051124087	1.3656448763681998e-6
5.52943303516912	1.3921391835100493e-6
5.594389168416409	1.4202210392903984e-6
5.662593108326064	1.449996642266252e-6
5.734207245231193	1.4815802319312667e-6
5.809402088981583	1.5150947679338706e-6
5.888356674919493	1.550672671246469e-6
5.971258990154293	1.5884566331874385e-6
6.058306421150839	1.6286004987695892e-6
6.1497062236972155	1.6712702314767255e-6
6.245676016370902	1.7166449672571403e-6
6.346444298678282	1.7649181662774298e-6
6.399347646889657	1.7905197005222322e-6
6.454896162511599	1.8175924923186062e-6
6.513222103914638	1.846229629474604e-6
6.574464342387829	1.8765308444722535e-6
6.63876869278468	1.908603048997086e-6
6.706288260701374	1.9425609156640845e-6
6.7771838070139	1.978527511355931e-6
6.851624130642051	2.016634987014631e-6
6.929786470451615	2.057025329193714e-6
7.0118569272516496	2.0998511791885106e-6
7.09803090689169	2.1452767261221143e-6
7.188513585513734	2.1934786809789363e-6
7.283520398066878	2.244647339248802e-6
7.38327755124768	2.2989877405821047e-6
7.435650056667598	2.3277678318617623e-6
7.490641187358511	2.358173130388041e-6
7.548381874583976	2.390303915114734e-6
7.609009596170715	2.424267417807297e-6
7.672668703836791	2.4601783677577135e-6
7.739510766886166	2.4981595836728378e-6
7.809694933088007	2.53834261709551e-6
7.883388307599946	2.580868452134891e-6
7.960766350837476	2.6258882667380606e-6
8.042013296236883	2.673564261235282e-6
8.127322588906267	2.724070560437695e-6
8.216897346209118	2.777594196167554e-6
8.310950841377114	2.834336177755454e-6
8.409707011303507	2.8945126587598347e-6
8.461554000514866	2.926350171665059e-6
8.515993339186787	2.959960933639319e-6
8.573154644792309	2.9954521327104353e-6
8.633174015678104	3.032938204850861e-6
8.696194355108187	3.072541388305557e-6
8.762365711509776	3.1143923250447435e-6
8.831845635731446	3.1586307136439416e-6
