2.67645e-1 1.89839e-7
3.86892e-1 9.40538e-7
3.96431e-1 3.18577e-7
4.89443e-1 1.35496e-6
4.74339e-1 1.10768e-6
5.02958e-1 4.11883e-7
4.67979e-1 3.57284e-7
5.82455e-1 1.81649e-6
5.58606e-1 4.91389e-7
5.82455e-1 1.49544e-6
6.96932e-1 2.11746e-6
6.96932e-1 6.11416e-7
7.82789e-1 2.77208e-6
7.82789e-1 7.36524e-7
8.85000e-1 3.29710e-6
8.90110e-1 8.82532e-7
9.68813e-1 3.66136e-6
9.92662e-1 1.11894e-6
1.11395e+0 4.41502e-6
1.13337e+0 1.25278e-6
1.21208e+0 5.00179e-6
1.23354e+0 1.44159e-6
1.31701e+0 5.70490e-6
1.35108e+0 1.61918e-6
1.48109e+0 6.61750e-6
1.52688e+0 1.91936e-6
1.57186e+0 7.14436e-6
1.69574e+0 8.02012e-6
1.67779e+0 2.17645e-6
1.82739e+0 2.51380e-6
1.85600e+0 9.02494e-6
2.00560e+0 9.97361e-6
1.99910e+0 2.80973e-6
2.15650e+0 1.10119e-5
2.15650e+0 3.20831e-6
2.34903e+0 1.23007e-5
2.34253e+0 3.56089e-6
2.46845e+0 3.95001e-6
2.50280e+0 1.36831e-5
2.62872e+0 4.35953e-6
2.70027e+0 1.50180e-5
2.79248e+0 4.77111e-6
2.84622e+0 1.63501e-5
2.95784e+0 5.22376e-6
3.02939e+0 1.81093e-5
3.15037e+0 5.77529e-6
3.21255e+0 1.93598e-5
3.30413e+0 6.25298e-6
3.37282e+0 2.11483e-5
3.50160e+0 6.88210e-6
3.54453e+0 2.23510e-5
3.66291e+0 7.39653e-6
3.71624e+0 2.44076e-5
3.83072e+0 8.14276e-6
3.88796e+0 2.63762e-5
4.00244e+0 8.74037e-6
4.05610e+0 2.76282e-5
4.17415e+0 9.68730e-6
4.23139e+0 2.95809e-5
4.36017e+0 1.01557e-5
4.40787e+0 3.08027e-5
4.50327e+0 1.08918e-5
4.57482e+0 3.30076e-5
4.68929e+0 1.17406e-5
4.75726e+0 3.43419e-5
4.86387e+0 1.22792e-5
4.91211e+0 3.64253e-5
5.03272e+0 1.32115e-5
5.08996e+0 3.94012e-5
5.19967e+0 1.35271e-5
5.25963e+0 4.07135e-5
5.36593e+0 1.45269e-5
5.43339e+0 4.31575e-5
5.55264e+0 1.56207e-5
5.60868e+0 4.50158e-5
5.71600e+0 1.64705e-5
5.77682e+0 4.79139e-5
5.90560e+0 1.76173e-5
5.94853e+0 5.05704e-5
6.07160e+0 1.88763e-5
6.11820e+0 5.29643e-5
6.22450e+0 2.00519e-5
6.29809e+0 5.45966e-5
6.40358e+0 2.12055e-5
6.45891e+0 5.69062e-5
6.57815e+0 2.34000e-5
6.63539e+0 6.09798e-5
6.76418e+0 2.44076e-5
6.80711e+0 6.34983e-5
6.91136e+0 2.61233e-5
6.97882e+0 6.65683e-5
7.10352e+0 2.82031e-5
7.16127e+0 7.09735e-5
7.27360e+0 2.97009e-5
7.32225e+0 7.55428e-5
7.42650e+0 3.24010e-5
7.49396e+0 7.77397e-5
7.61989e+0 3.43940e-5
7.66568e+0 8.12239e-5
7.79089e+0 3.72371e-5
7.83126e+0 8.31442e-5
7.96209e+0 4.04203e-5
8.00911e+0 8.80716e-5
8.13217e+0 4.27086e-5
8.18082e+0 9.12463e-5
8.28099e+0 4.59360e-5
8.36276e+0 9.51064e-5
8.45556e+0 4.95573e-5
8.52425e+0 1.00114e-4
8.63300e+0 5.41721e-5
8.69597e+0 1.03199e-4
8.82475e+0 6.01373e-5
8.86768e+0 1.07643e-4
8.97103e+0 6.45418e-5
9.03326e+0 1.10374e-4
9.16818e+0 7.14238e-5
9.21111e+0 1.15933e-4
9.32428e+0 7.66392e-5
9.38282e+0 1.19104e-4
9.49730e+0 8.44004e-5
9.55454e+0 1.19708e-4
9.67515e+0 1.07570e-4
9.63426e+0 9.19967e-5
9.73647e+0 1.21421e-4
9.84931e+0 1.12013e-4
9.90410e+0 1.21421e-4
