-1.27762e+1 3.39514e-5
-1.25232e+1 3.33998e-5
-1.23092e+1 2.89846e-5
-1.22119e+1 3.51511e-5
-1.20173e+1 2.62056e-5
-1.19200e+1 3.41889e-5
-1.17255e+1 2.42770e-5
-1.16282e+1 3.31062e-5
-1.14336e+1 2.21936e-5
-1.13363e+1 3.17753e-5
-1.11417e+1 2.02442e-5
-1.10445e+1 3.07010e-5
-1.08499e+1 1.87128e-5
-1.07526e+1 2.91424e-5
-1.05580e+1 1.74511e-5
-1.04607e+1 2.75408e-5
-1.02662e+1 1.63105e-5
-1.01689e+1 2.63168e-5
-9.97431e+0 1.51101e-5
-9.87702e+0 2.47059e-5
-9.68245e+0 1.40291e-5
-9.58516e+0 2.37127e-5
-9.39059e+0 1.30543e-5
-9.29330e+0 2.20650e-5
-9.09873e+0 1.23096e-5
-9.00144e+0 2.08523e-5
-8.80687e+0 1.14289e-5
-8.70958e+0 1.98376e-5
-8.51501e+0 1.06583e-5
-8.41772e+0 1.84184e-5
-8.22315e+0 1.00059e-5
-8.12586e+0 1.71765e-5
-7.93129e+0 9.26949e-6
-7.83400e+0 1.58772e-5
-7.63943e+0 8.64450e-6
-7.54214e+0 1.48067e-5
-7.34757e+0 7.99059e-6
-7.25028e+0 1.38084e-5
-7.05571e+0 7.41892e-6
-6.95842e+0 1.27638e-5
-6.76385e+0 6.98022e-6
-6.66656e+0 1.18245e-5
-6.47199e+0 6.46650e-6
-6.37470e+0 1.11007e-5
-6.18013e+0 5.99059e-6
-6.08284e+0 1.03751e-5
-5.88827e+0 5.50079e-6
-5.79098e+0 9.48478e-6
-5.59641e+0 5.02873e-6
-5.49912e+0 8.61344e-6
-5.30455e+0 4.63806e-6
-5.20726e+0 7.90919e-6
-5.01269e+0 4.23066e-6
-4.91540e+0 7.24647e-6
-4.72083e+0 3.85905e-6
-4.62354e+0 6.60996e-6
-4.42897e+0 3.53569e-6
-4.33168e+0 6.01602e-6
-4.14058e+0 3.12768e-6
-4.03982e+0 5.32016e-6
-3.84525e+0 2.83948e-6
-3.74796e+0 4.81007e-6
-3.60203e+0 2.52735e-6
-3.45610e+0 4.30103e-6
-3.31365e+0 2.28067e-6
-3.22331e+0 3.80757e-6
-3.01831e+0 1.99849e-6
-2.91755e+0 3.33764e-6
-2.81563e+0 1.74733e-6
-2.63959e+0 2.89781e-6
-2.54925e+0 1.55882e-6
-2.45892e+0 2.61730e-6
-2.25045e+0 1.32053e-6
-2.23191e+0 2.26338e-6
-2.14274e+0 1.17592e-6
-1.97248e+0 1.97321e-6
-1.87520e+0 1.06592e-6
-1.76170e+0 1.65326e-6
-1.74143e+0 9.22094e-7
-1.51848e+0 1.35982e-6
-1.54164e+0 7.97710e-7
-1.36097e+0 6.62793e-7
-1.30364e+0 1.14592e-6
-1.14555e+0 9.61567e-7
-1.14555e+0 5.49588e-7
-9.50974e-1 7.72032e-7
-9.50974e-1 4.38096e-7
-7.64508e-1 6.20525e-7
-7.85587e-1 3.69828e-7
-7.07758e-1 5.18786e-7
-7.07758e-1 3.09078e-7
-5.37506e-1 2.73817e-7
-5.61828e-1 4.62623e-7
-4.88863e-1 3.82962e-7
-4.15898e-1 2.24459e-7
-3.95051e-1 1.82024e-7
-4.15898e-1 3.27719e-7
-3.18611e-1 2.75852e-7
-2.45646e-1 1.40017e-7
-2.37539e-1 2.18229e-7
-1.56467e-1 1.11386e-7
-1.88896e-1 9.20702e-8
-1.72681e-1 1.77279e-7
-1.11877e-1 7.36469e-8
-9.97165e-2 6.07504e-8
-1.17089e-1 5.14069e-8
-3.89124e-2 4.38880e-8
-2.42991e-3 3.66085e-8
5.72687e-2 2.88951e-8
4.62134e-2 2.30551e-8
4.62134e-2 1.96589e-8
4.62134e-2 1.67631e-8
4.62134e-2 1.42938e-8
4.62134e-2 1.21883e-8
4.62134e-2 1.03929e-8
4.62134e-2 8.86195e-9
4.62134e-2 7.55654e-9
4.62134e-2 6.44343e-9
4.62134e-2 5.49428e-9
4.62134e-2 4.68495e-9
4.62134e-2 3.99483e-9
4.62134e-2 3.40637e-9
4.62134e-2 2.90460e-9
4.62134e-2 2.47674e-9
4.62134e-2 2.11190e-9
4.62134e-2 1.80081e-9
4.62134e-2 1.53554e-9
4.62134e-2 1.30935e-9
4.01330e-2 1.11831e-9
2.03199e-1 7.04647e-8
1.92143e-1 5.61550e-8
2.16465e-1 1.08512e-7
2.58159e-1 8.72888e-8
2.27275e-1 4.44831e-8
2.16465e-1 3.51278e-8
2.65108e-1 1.46129e-7
2.65108e-1 1.24603e-7
2.48894e-1 2.84070e-8
2.16465e-1 2.53160e-8
2.16465e-1 2.04701e-8
3.46180e-1 1.87289e-7
3.91581e-1 2.46430e-7
4.11038e-1 2.10646e-7
4.11038e-1 6.52530e-8
3.86716e-1 5.50849e-8
5.08325e-1 3.58893e-7
5.08325e-1 9.95075e-8
4.35360e-1 8.37090e-8
5.08325e-1 2.87892e-7
6.05611e-1 4.40481e-7
6.05611e-1 1.26980e-7
7.22355e-1 5.49338e-7
7.22355e-1 1.57243e-7
8.00184e-1 6.28078e-7
8.48828e-1 1.90126e-7
9.46114e-1 7.73726e-7
1.03645e+0 2.46872e-7
1.07259e+0 9.20739e-7
1.16501e+0 2.87596e-7
1.23797e+0 1.11590e-6
1.35958e+0 3.44871e-7
1.42560e+0 1.33251e-6
1.51038e+0 4.14587e-7
1.65144e+0 1.60564e-6
1.74873e+0 4.84517e-7
1.88655e+0 1.88979e-6
1.91087e+0 5.58253e-7
2.13440e+0 6.52102e-7
2.18999e+0 2.30294e-6
2.36372e+0 7.53839e-7
2.43321e+0 2.72366e-6
2.62083e+0 8.93292e-7
2.72159e+0 3.22378e-6
2.92659e+0 1.03293e-6
3.01345e+0 3.71813e-6
3.20803e+0 1.22489e-6
3.31574e+0 4.21850e-6
3.49989e+0 1.38486e-6
3.59717e+0 4.83760e-6
3.79175e+0 1.56919e-6
3.88903e+0 5.34966e-6
4.08361e+0 1.78594e-6
4.18089e+0 5.96852e-6
4.37199e+0 1.97122e-6
4.47275e+0 6.68852e-6
4.66733e+0 2.21323e-6
4.76461e+0 7.39650e-6
4.94181e+0 2.39227e-6
5.05647e+0 8.03586e-6
5.25105e+0 2.65907e-6
5.34833e+0 8.84721e-6
5.54291e+0 2.92107e-6
5.64019e+0 9.65462e-6
5.83477e+0 3.19471e-6
5.93205e+0 1.06530e-5
6.12663e+0 3.43267e-6
6.22391e+0 1.14972e-5
6.41849e+0 3.75424e-6
6.51577e+0 1.24084e-5
6.71035e+0 4.14245e-6
6.80763e+0 1.36612e-5
7.00220e+0 4.43134e-6
7.09949e+0 1.45816e-5
7.29406e+0 4.83575e-6
7.39135e+0 1.56678e-5
7.58592e+0 5.16156e-6
7.68321e+0 1.67604e-5
7.87778e+0 5.60773e-6
7.97507e+0 1.79293e-5
8.16964e+0 6.11951e-6
8.26693e+0 1.88848e-5
8.46150e+0 6.53181e-6
8.55879e+0 2.03364e-5
8.75336e+0 7.00281e-6
8.85065e+0 2.15629e-5
9.04522e+0 7.67580e-6
9.14251e+0 2.30157e-5
9.33708e+0 8.43211e-6
9.43437e+0 2.44579e-5
9.62894e+0 9.24246e-6
9.72623e+0 2.59330e-5
9.92080e+0 1.05191e-5
1.00181e+1 2.73151e-5
1.02127e+1 1.14791e-5
1.03099e+1 2.92200e-5
1.05045e+1 1.25823e-5
1.06018e+1 3.03041e-5
1.07964e+1 1.41001e-5
1.08937e+1 3.17782e-5
1.10882e+1 1.57313e-5
1.11855e+1 3.33978e-5
1.13905e+1 1.72001e-5
1.14774e+1 3.49449e-5
1.16720e+1 1.89421e-5
1.17692e+1 3.61613e-5
1.19638e+1 2.15108e-5
1.20611e+1 3.70082e-5
1.22453e+1 2.45510e-5
1.23530e+1 3.72103e-5
1.25510e+1 2.83350e-5
1.26448e+1 3.70017e-5
1.28232e+1 3.22059e-5
1.28637e+1 3.62996e-5
